,wordID,meaningID,contextID,combinationID,target,significado,oracion,Contexto
98,25,2,3,3225,raíz,"[('vegetales', 1)]",A pesar de todo no era posible encontrar la raíz que estaban buscando.,"El perro, de pelaje dorado y ojos vivaces, corría libre por el parque. Su cola se movía con entusiasmo mientras jugaba con una pelota. Alegre y leal, alegraba los corazones de quienes se cruzaban con su mirada amigable y su ladrido contagioso."
99,25,2,2,2225,raíz,"[('vegetales', 1)]",A pesar de todo no era posible encontrar la raíz que estaban buscando.,"El tallo es la columna vertebral de las plantas. Tiene una corteza protectora y una médula conductora, por la cual se conducen los materiales nutritivos. Es una estructura vital que permite el crecimiento y la fortaleza de las plantas."
100,26,1,3,3126,cuarto,"[('matemática', 1)]",No estaba conforme con el cuarto que le había tocado.,"Justo antes de irse a dormir Bautista recordó que necesita un mapa político A3 para la escuela al día siguiente. Con desesperación, buscó en casa, pero no encontró. Al otro día su madre consiguió uno a primera hora."
101,26,1,1,1126,cuarto,"[('matemática', 1)]",No estaba conforme con el cuarto que le había tocado.,Las fracciones son una forma de representar una cantidad que es una parte de un todo. Consisten en un numerador que representa la cantidad deseada y un denominador que indica el total de partes iguales en el todo. 
102,26,2,3,3226,cuarto,"[('hotelería', 1)]",No estaba conforme con el cuarto que le había tocado.,"Justo antes de irse a dormir Bautista recordó que necesita un mapa político A3 para la escuela al día siguiente. Con desesperación, buscó en casa, pero no encontró. Al otro día su madre consiguió uno a primera hora."
103,26,2,2,2226,cuarto,"[('hotelería', 1)]",No estaba conforme con el cuarto que le había tocado.,"Los hoteles son establecimientos que ofrecen alojamiento a viajeros y turistas, brindando servicios de hospedaje, alimentación y entretenimiento. Los hoteles pueden variar en tamaño, ubicación, categoría y precio, desde pequeñas posadas rurales hasta grandes cadenas hoteleras en las principales ciudades del mundo."
104,27,1,3,3127,medio,"[('matemática', 1)]","Esa noche Rodrigo se encontró en el medio, sin saber qué hacer.","La familia se reúne en Argentina para celebrar las navidades. La casa está llena de risas, abrazos y aromas deliciosos. Juntos, disfrutan de asados al aire libre, intercambio de regalos y momentos inolvidables alrededor del árbol de Navidad."
105,27,1,1,1127,medio,"[('matemática', 1)]","Esa noche Rodrigo se encontró en el medio, sin saber qué hacer.","Los números racionales son aquellos números que se pueden expresar como el cociente o división de dos números enteros. Incluyen a los números enteros y a las fracciones. Se utilizan de formas muy diversas, como en la representación de cantidades, medidas, y cálculos en la vida cotidiana."
106,27,2,3,3227,medio,"[('ubicación', 1)]","Esa noche Rodrigo se encontró en el medio, sin saber qué hacer.","La familia se reúne en Argentina para celebrar las navidades. La casa está llena de risas, abrazos y aromas deliciosos. Juntos, disfrutan de asados al aire libre, intercambio de regalos y momentos inolvidables alrededor del árbol de Navidad."
107,27,2,2,2227,medio,"[('ubicación', 1)]","Esa noche Rodrigo se encontró en el medio, sin saber qué hacer.","El ambiente natural se refiere al entorno en su estado original y sin intervención humana significativa. Incluye elementos como el aire, el agua, el suelo, la flora, la fauna y los ecosistemas. Juega un papel fundamental en la vida de las especies, incluyendo a los humanos. "
108,28,1,3,3128,cuenta,"[('matemática', 1)]",Andrea miró su cuenta y no tenía los valores que esperaba.,"La Patagonia tiene una temperatura templada a frío, que disminuyen notablemente de norte a sur. Siendo así que, en promedio, el sur patagónico presenta hasta 10 °C menos que el norte."
109,28,1,1,1128,cuenta,"[('matemática', 1)]",Andrea miró su cuenta y no tenía los valores que esperaba.,"Las ecuaciones son expresiones que establecen una igualdad entre dos términos o expresiones, con una o más incógnitas. Se utilizan para modelar y resolver problemas en diversas áreas de la ciencia y la ingeniería, permitiendo encontrar soluciones numéricas o algebraicas para las incógnitas involucradas."
110,28,2,3,3228,cuenta,"[('economía', 1)]",Andrea miró su cuenta y no tenía los valores que esperaba.,"La Patagonia tiene una temperatura templada a frío, que disminuyen notablemente de norte a sur. Siendo así que, en promedio, el sur patagónico presenta hasta 10 °C menos que el norte."
111,28,2,2,2228,cuenta,"[('economía', 1)]",Andrea miró su cuenta y no tenía los valores que esperaba.,"Las cajas de ahorros son instituciones financieras que brindan servicios de ahorro y depósito a personas y empresas. Ofrecen opciones para guardar dinero, generar intereses y acceder a servicios bancarios básicos."
112,29,1,3,3129,nota,"[('música', 1)]",Iván los miró antes de dar la nota que estaban esperando.,"El curling, hispanizado como curlin, ​ es un deporte de precisión y de equipo, con alguna similitud con los bolos ingleses, bolas criollas y a la petanca, que se practica en una pista de hielo."
113,29,1,1,1129,nota,"[('música', 1)]",Iván los miró antes de dar la nota que estaban esperando.,"La escritura en pentagrama utiliza símbolos para representar la duración y altura de los sonidos. Estos símbolos se colocan en las líneas y espacios del pentagrama. Es una herramienta fundamental para compositores, arreglistas, e intérpetes."
114,29,2,3,3229,nota,"[('educación', 1)]",Iván los miró antes de dar la nota que estaban esperando.,"El curling, hispanizado como curlin, ​ es un deporte de precisión y de equipo, con alguna similitud con los bolos ingleses, bolas criollas y a la petanca, que se practica en una pista de hielo."
115,29,2,2,2229,nota,"[('educación', 1)]",Iván los miró antes de dar la nota que estaban esperando.,"Los resultados de una evaluación brindan información sobre el desempeño, logros o competencias alcanzadas por un individuo o grupo en un área específica. Los resultados pueden reflejar fortalezas, áreas de mejora y orientar futuras acciones."
116,30,1,3,3130,órgano,"[('música', 1)]","Por temor a perderlo, Víctor cuidaba su órgano con mucho esfuerzo.","La pesca con mosca es una modalidad de pesca que utiliza una caña y señuelo artificial llamado mosca. La pesca con mosca se practica usualmente en lagos, ríos y en el mar. También es conocida como pesca con cola de rata."
117,30,1,1,1130,órgano,"[('música', 1)]","Por temor a perderlo, Víctor cuidaba su órgano con mucho esfuerzo.","Al entrar a la iglesia, los sonidos de los cánticos, las campanas y el eco reverberando en el techo generaron en él una sensación abrumadora. Se sintió inmerso en una atmósfera sagrada."
118,30,2,3,3230,órgano,"[('medicina', 1)]","Por temor a perderlo, Víctor cuidaba su órgano con mucho esfuerzo.","La pesca con mosca es una modalidad de pesca que utiliza una caña y señuelo artificial llamado mosca. La pesca con mosca se practica usualmente en lagos, ríos y en el mar. También es conocida como pesca con cola de rata."
119,30,2,2,2230,órgano,"[('medicina', 1)]","Por temor a perderlo, Víctor cuidaba su órgano con mucho esfuerzo.","La anatomía interna de los vertebrados incluye a los sistemas especializados para funciones vitales como la digestión, circulación, respiración y reproducción. Los vertebrados tienen una estructura corporal compleja que se adapta a su entorno y estilo de vida."
120,31,1,3,3131,batería,"[('música', 1)]",Todo andaba muy bien gracias a la batería nueva que habían comprado.,"Un río es una corriente de agua que fluye con continuidad por un cauce en la superficie terrestre o bien puede ser subterráneo. Pueden ser tanto naturales como artificiales. Posee un caudal determinado, rara vez es constante a lo largo del año, y desemboca en el mar, en un lago o en otro río, en cuyo caso se denomina afluente."
121,31,1,1,1131,batería,"[('música', 1)]",Todo andaba muy bien gracias a la batería nueva que habían comprado.,"El tema resonaba en sus oídos con una base rítmica impecable, cada acorde y compás en perfecta armonía. El ritmo fluía suavemente, creando un sonido cautivador que lo transportó a un momento de placer y deleite auditivo."
122,31,2,3,3231,batería,"[('energía', 1)]",Todo andaba muy bien gracias a la batería nueva que habían comprado.,"Un río es una corriente de agua que fluye con continuidad por un cauce en la superficie terrestre o bien puede ser subterráneo. Pueden ser tanto naturales como artificiales. Posee un caudal determinado, rara vez es constante a lo largo del año, y desemboca en el mar, en un lago o en otro río, en cuyo caso se denomina afluente."
123,31,2,2,2231,batería,"[('energía', 1)]",Todo andaba muy bien gracias a la batería nueva que habían comprado.,"Los autos del futuro son vehículos sostenibles y eficientes que utilizan tecnología avanzada para su funcionamiento, ofreciendo una alternativa ecológica y silenciosa a los combustibles tradicionales."
124,32,1,3,3132,izquierda,"[('política', 1)]",Luis estaba más a la izquierda de lo que quería.,"El asado, barbacoa, parrilla o parrillada es una técnica de cocción mediante la cual los alimentos (generalmente cortes de carne) son expuestos al calor de fuego o brasas para que se cocinen lentamente. El calor se transmite gradualmente al alimento, que por lo general está suspendido sobre el fuego o cerca de las brasas. "
125,32,1,1,1132,izquierda,"[('política', 1)]",Luis estaba más a la izquierda de lo que quería.,"El origen de la democracia moderna se remonta a las antiguas polis griegas. A través del debate y la participación ciudadana, los atenienses sentaron las bases del sistema democrático."
126,32,2,3,3232,izquierda,"[('ubicación', 1)]",Luis estaba más a la izquierda de lo que quería.,"El asado, barbacoa, parrilla o parrillada es una técnica de cocción mediante la cual los alimentos (generalmente cortes de carne) son expuestos al calor de fuego o brasas para que se cocinen lentamente. El calor se transmite gradualmente al alimento, que por lo general está suspendido sobre el fuego o cerca de las brasas. "
127,32,2,2,2232,izquierda,"[('ubicación', 1)]",Luis estaba más a la izquierda de lo que quería.,"El giro de un auto en una intersección, con o sin semáforo, implica un cambio de dirección en la vía. Requiere precaución y obediencia a las señales de tránsito, como semáforos y señales de alto. Factores como la velocidad, visibilidad, tráfico y semáforos en verde o rojo afectan la seguridad y eficiencia del giro en una intersección."
128,33,1,3,3133,partido,"[('política', 1)]",Recordó el histórico partido del que le hablaba su abuelo.,"La Ciudad del Vaticano, una ciudad ubicada dentro de Roma, Italia, es la sede central de la Iglesia Católica Romana. Es el hogar del Papa y es un tesoro de la arquitectura y el arte icónicos."
129,33,1,1,1133,partido,"[('política', 1)]",Recordó el histórico partido del que le hablaba su abuelo.,"Las elecciones se acercaban rápidamente. La ciudadanía estaba ansiosa y la atmósfera era eléctrica. Los candidatos competían ferozmente, haciendo promesas y presentando sus ideas de futuro."
130,33,2,3,3233,partido,"[('fútbol', 1)]",Recordó el histórico partido del que le hablaba su abuelo.,"La Ciudad del Vaticano, una ciudad ubicada dentro de Roma, Italia, es la sede central de la Iglesia Católica Romana. Es el hogar del Papa y es un tesoro de la arquitectura y el arte icónicos."
131,33,2,2,2233,partido,"[('fútbol', 1)]",Recordó el histórico partido del que le hablaba su abuelo.,"El histórico enfrentamiento entre River Plate y Boca Juniors en la final de la Libertadores 2018 en Madrid fue una batalla épica que reunió a miles de fanáticos en un estadio cargado de emoción, culminando en una victoria inolvidable para River en tierras lejanas."
132,34,1,3,3134,campaña,"[('política', 1)]","Desde antes de empezarla, esa campaña ya era un fracaso.","La Pascua​ de Resurrección es la fiesta central del cristianismo, ​​ en la que se conmemora la resurrección de Jesucristo al tercer día después de haber sido crucificado, de acuerdo con los evangelios canónicos."
133,34,1,1,1134,campaña,"[('política', 1)]","Desde antes de empezarla, esa campaña ya era un fracaso.","El candidato subió al estrado con seguridad, micrófono en mano. Miró a la multitud expectante y expuso apasionadamente sus ideas para el futuro del país. Sus palabras resonaron en el auditorio, generando aplausos y ovaciones."
134,34,2,3,3234,campaña,"[('campo', 1)]","Desde antes de empezarla, esa campaña ya era un fracaso.","La Pascua​ de Resurrección es la fiesta central del cristianismo, ​​ en la que se conmemora la resurrección de Jesucristo al tercer día después de haber sido crucificado, de acuerdo con los evangelios canónicos."
135,34,2,2,2234,campaña,"[('campo', 1)]","Desde antes de empezarla, esa campaña ya era un fracaso.","En lo alto de la montaña, el campamento se asentaba en un claro rodeado de pinos. Las fogatas iluminaban las caras sonrientes de los aventureros mientras compartían historias junto a la luz de las estrellas. "
136,35,1,3,3135,estado,"[('política', 1)]","Para Elsa, el estado era desastroso.","Los logaritmos fueron introducidos por John Napier a principios del siglo xvii como una simplificación de los cálculos y fueron prontamente adoptados por científicos, ingenieros, banqueros y otros para realizar operaciones fácil y rápidamente, usando tablas de logaritmos."
137,35,1,1,1135,estado,"[('política', 1)]","Para Elsa, el estado era desastroso.","A lo largo de la historia, las naciones se forjaron a través de complejos procesos de evolución social y cultural. Las naciones actuales se han moldeado a través de un intrincado tejido de eventos que han dejado una huella indeleble en su formación."
138,35,2,3,3235,estado,"[('emociones', 1)]","Para Elsa, el estado era desastroso.","Los logaritmos fueron introducidos por John Napier a principios del siglo xvii como una simplificación de los cálculos y fueron prontamente adoptados por científicos, ingenieros, banqueros y otros para realizar operaciones fácil y rápidamente, usando tablas de logaritmos."
139,35,2,2,2235,estado,"[('emociones', 1)]","Para Elsa, el estado era desastroso.","Tras un encuentro apasionante, Jaime colapsó exhausto en el césped, respirando agitadamente. Sus piernas temblaban, el sudor empapaba su camiseta y su corazón latía desbocado. La euforia del juego se mezclaba con la fatiga, y una sonrisa de satisfacción se dibujaba en su rostro."
140,36,1,3,3136,pastor,"[('religión', 1)]",El pastor caminaba mientras cantaba alegremente.,"El Fondo Monetario Internacional es una organización financiera internacional con sede en Estados Unidos. Nació en 1944 luego de la Segunda Guerra Mundial, entrando en vigor oficialmente el 27 de diciembre de 1945 con 29 países miembros con el objetivo de reconstruir el sistema monetario internacional. "
141,36,1,1,1136,pastor,"[('religión', 1)]",El pastor caminaba mientras cantaba alegremente.,"El líder religioso, vestido con túnicas sagradas, se dirigía a su comunidad con voz serena y persuasiva. Sus seguidores lo escuchaban con admiración, cautivados por sus palabras de sabiduría y esperanza. "
142,36,2,3,3236,pastor,"[('campo', 1)]",El pastor caminaba mientras cantaba alegremente.,"El Fondo Monetario Internacional es una organización financiera internacional con sede en Estados Unidos. Nació en 1944 luego de la Segunda Guerra Mundial, entrando en vigor oficialmente el 27 de diciembre de 1945 con 29 países miembros con el objetivo de reconstruir el sistema monetario internacional. "
143,36,2,2,2236,pastor,"[('campo', 1)]",El pastor caminaba mientras cantaba alegremente.,"El dueño de la estancia, con su sombrero de vaquero y botas embarradas, supervisaba a sus animales. Conocía cada rincón de su terreno y cuidaba con dedicación a las crías. El trabajo duro y la pasión por la naturaleza lo hacían feliz y orgulloso de su labor."
144,37,1,3,3137,oración,"[('religión', 1)]",Pronunció a viva voz la oración del día.,"La espinaca es una planta anual, dioica, de la familia de las amarantáceas, cultivada como verdura por sus hojas comestibles, grandes y de color verde muy oscuro. Su cultivo se puede realizar en cualquier época del año y se puede consumir fresca, cocida o frita. "
145,37,1,1,1137,oración,"[('religión', 1)]",Pronunció a viva voz la oración del día.,"El cura subió al púlpito con su breviario en mano y comenzó a leer la homilía diaria en la iglesia. Con su voz pausada y cálida, inspiraba a su congregación con sabias palabras de esperanza y fe."
146,37,2,3,3237,oración,"[('linguistica', 1)]",Pronunció a viva voz la oración del día.,"La espinaca es una planta anual, dioica, de la familia de las amarantáceas, cultivada como verdura por sus hojas comestibles, grandes y de color verde muy oscuro. Su cultivo se puede realizar en cualquier época del año y se puede consumir fresca, cocida o frita. "
147,37,2,2,2237,oración,"[('linguistica', 1)]",Pronunció a viva voz la oración del día.,"Las estructuras gramaticales son como los cimientos de un edificio. Son la base sólida que sostiene el lenguaje, permitiendo que las palabras y frases se entrelacen en una armonía de significado."
148,38,1,3,3138,función,"[('teatro', 1)]",Ya había visto esa función en algún otro lado.,"El gato se asusta repentinamente y se esconde debajo de la mesa, con los ojos bien abiertos y el corazón latiendo rápido. Busca refugio en la penumbra, esperando que pase el peligro y recuperando su calma poco a poco."
149,38,1,1,1138,función,"[('teatro', 1)]",Ya había visto esa función en algún otro lado.,"La cortina se abrió, pero los actores olvidaron sus líneas, el escenógrafo confundió los decorados y el sonido se cortó. La audiencia murmuró incómoda, los actores se tambaleaban en el escenario, y la escena se convirtió en un caos improvisado. "
150,38,2,3,3238,función,"[('matemática', 1)]",Ya había visto esa función en algún otro lado.,"El gato se asusta repentinamente y se esconde debajo de la mesa, con los ojos bien abiertos y el corazón latiendo rápido. Busca refugio en la penumbra, esperando que pase el peligro y recuperando su calma poco a poco."
151,38,2,2,2238,función,"[('matemática', 1)]",Ya había visto esa función en algún otro lado.,"Guillermo, el chico más aplicado de la clase, resolvía ecuaciones con soltura. Pero, esa mañana, se sentía desafiado por un problema complicado. Con determinación, analizó cada paso y encontró la solución."
152,39,1,3,3139,obra,"[('teatro', 1)]",Gabriela le comentó que la obra le pareció muy prolija.,"El señor no puede contener su alegría al presenciar la graduación de su hijo. Con lágrimas en los ojos y una sonrisa radiante, aplaude emocionado mientras su orgulloso hijo recibe su título universitario."
153,39,1,1,1139,obra,"[('teatro', 1)]",Gabriela le comentó que la obra le pareció muy prolija.,"Desde los antiguos griegos hasta las modernas producciones de Broadway, la dramaturgia ha evolucionado a lo largo de la historia. Ha sido un escenario para la creatividad, la expresión y la narración de historias."
154,39,2,3,3239,obra,"[('construccion', 1)]",Gabriela le comentó que la obra le pareció muy prolija.,"El señor no puede contener su alegría al presenciar la graduación de su hijo. Con lágrimas en los ojos y una sonrisa radiante, aplaude emocionado mientras su orgulloso hijo recibe su título universitario."
155,39,2,2,2239,obra,"[('construccion', 1)]",Gabriela le comentó que la obra le pareció muy prolija.,"La construcción de edificios es un proceso complejo que involucra la planificación, diseño, materiales, y la labor de constructores y arquitectos. Desde rascacielos imponentes hasta edificios históricos, la construcción requiere habilidades técnicas, creatividad y trabajo en equipo para crear estructuras funcionales y estéticas que forman parte del paisaje urbano."
156,40,1,3,3140,plataforma,"[('tecnología', 1)]",En ese acto presentaron una plataforma muy buena.,"El ibuprofeno es un medicamento ampliamente usado. Se utiliza para el alivio de la fiebre, los dolores de cabeza, dental (odontalgia) y muscular, entre otros. El ibuprofeno fue desarrollado durante los años 60 por un investigador Español."
157,40,1,1,1140,plataforma,"[('tecnología', 1)]",En ese acto presentaron una plataforma muy buena.,"Windows, el sistema operativo líder, ofrece una interfaz intuitiva y versátil. Sus ventanas coloridas abren un mundo digital repleto de posibilidades. Con un clic, se despliegan programas y herramientas, conectando a millones de usuarios en un instante."
158,40,2,3,3240,plataforma,"[('politica', 1)]",En ese acto presentaron una plataforma muy buena.,"El ibuprofeno es un medicamento ampliamente usado. Se utiliza para el alivio de la fiebre, los dolores de cabeza, dental (odontalgia) y muscular, entre otros. El ibuprofeno fue desarrollado durante los años 60 por un investigador Español."
159,40,2,2,2240,plataforma,"[('politica', 1)]",En ese acto presentaron una plataforma muy buena.,"Las propuestas de un candidato a la presidencia son un conjunto de ideas y planes que buscan abordar los desafíos y necesidades de la sociedad. Incluyen políticas, programas y acciones propuestas para abordar problemas económicos, sociales, políticos y otros."
160,41,1,3,3141,viral,"[('tecnología', 1)]","No había otra explicación, era claramente viral.",El avión Concorde fue un avión supersónico de pasajeros que estuvo en servicio durante 27 años.​ Fue construido a partir de los trabajos conjuntos de un fabricantes británico y uno francés. Permitía conectar París con Nueva York en 3 horas y media. 
161,41,1,1,1141,viral,"[('tecnología', 1)]","No había otra explicación, era claramente viral.",Cuando Laura grabó un video con su perro y lo compartió con un amigo no se imaginaba que difundiría rápidamente en internet. Al volverse  famosa tuvo que lidiar con la repentina atención de la gente y la invasión de su privacidad.
162,41,2,3,3241,viral,"[('medicina', 1)]","No había otra explicación, era claramente viral.",El avión Concorde fue un avión supersónico de pasajeros que estuvo en servicio durante 27 años.​ Fue construido a partir de los trabajos conjuntos de un fabricantes británico y uno francés. Permitía conectar París con Nueva York en 3 horas y media. 
163,41,2,2,2241,viral,"[('medicina', 1)]","No había otra explicación, era claramente viral.","Las enfermedades contagiosas son aquellas que se transmiten de una persona a otra a través de diferentes vías, como el contacto directo, el aire, el agua o los alimentos. Pueden propagarse rápidamente en comunidades y causar brotes o epidemias."
164,42,1,3,3142,red,"[('tecnología', 1)]","Diana no lo pudo evitar, la red colapsó a pesar de sus esfuerzos.","La niña saborea con entusiasmo los jugosos arándanos que tiene en sus manos. Cada bocado explota con dulzura en su boca, dejando un rastro de sonrisa y un ligero tintineo de satisfacción en su paladar."
165,42,1,1,1142,red,"[('tecnología', 1)]","Diana no lo pudo evitar, la red colapsó a pesar de sus esfuerzos.","Internet se originó en la década de 1960 como un proyecto de investigación del gobierno de EE. UU. Con el tiempo, se expandió a nivel mundial, transformando la forma en que la humanidad se comunica, comparte información y accede a recursos en línea, revolucionando la sociedad y la economía moderna."
166,42,2,3,3242,red,"[('pesca', 1)]","Diana no lo pudo evitar, la red colapsó a pesar de sus esfuerzos.","La niña saborea con entusiasmo los jugosos arándanos que tiene en sus manos. Cada bocado explota con dulzura en su boca, dejando un rastro de sonrisa y un ligero tintineo de satisfacción en su paladar."
167,42,2,2,2242,red,"[('pesca', 1)]","Diana no lo pudo evitar, la red colapsó a pesar de sus esfuerzos.","El abuelo y su nieto compartieron un especial momento en el muelle, observando juntos el suave balanceo de las olas, contándose historias y observando a la gente sacar peces y cornalitos."
168,43,1,3,3143,aplicación,"[('tecnología', 1)]",La aplicación del producto debía hacerse inmediatamente.,"Las terrazas son oasis urbanos suspendidos en el aire, donde el bullicio de la ciudad se desvanece. Rodeadas de vegetación exuberante y adornadas con cómodos muebles, ofrecen un refugio sereno para disfrutar del sol, leer un libro o contemplar el horizonte."
169,43,1,1,1143,aplicación,"[('tecnología', 1)]",La aplicación del producto debía hacerse inmediatamente.,"El software descargable para celulares son programas que ofrecen una amplia gama de funcionalidades, desde mensajería, juegos, productividad, entretenimiento y mucho más. Los usuarios pueden descargar e instalar estos programas desde tiendas en línea, lo que permite personalizar y ampliar las capacidades de sus dispositivos según sus necesidades y preferencias."
170,43,2,3,3243,aplicación,"[('medicina', 1)]",La aplicación del producto debía hacerse inmediatamente.,"Las terrazas son oasis urbanos suspendidos en el aire, donde el bullicio de la ciudad se desvanece. Rodeadas de vegetación exuberante y adornadas con cómodos muebles, ofrecen un refugio sereno para disfrutar del sol, leer un libro o contemplar el horizonte."
171,43,2,2,2243,aplicación,"[('medicina', 1)]",La aplicación del producto debía hacerse inmediatamente.,"Sergio fue al médico preocupado por una erupción en su piel. El médico examinó la zona afectada y le recetó una crema tópica. Sergio siguió las instrucciones al pie de la letra y, después de unos días, notó mejoría. Estaba aliviado y agradecido por la efectividad de la crema recetada."
172,44,1,3,3144,expreso,"[('transporte', 1)]",Se tomó el expreso porque se quedaba dormido.,"En la Iglesia Católica, la primera comunión es un día especial lleno de emociones y tradiciones. Los niños y niñas visten elegantemente con trajes blancos, rodeados de familia y amigos. La iglesia se llena de risas, canciones y una atmósfera de celebración y fe."
173,44,1,1,1144,expreso,"[('transporte', 1)]",Se tomó el expreso porque se quedaba dormido.,"Los trenes, inventados en el siglo XIX, revolucionaron la forma en que las personas viajan y mueven mercancías, impulsando el desarrollo económico y la conectividad global. Desde las primeras locomotoras de vapor hasta los modernos trenes de alta velocidad, la historia de los trenes es un testimonio del progreso."
174,44,2,3,3244,expreso,"[('comida', 1)]",Se tomó el expreso porque se quedaba dormido.,"En la Iglesia Católica, la primera comunión es un día especial lleno de emociones y tradiciones. Los niños y niñas visten elegantemente con trajes blancos, rodeados de familia y amigos. La iglesia se llena de risas, canciones y una atmósfera de celebración y fe."
175,44,2,2,2244,expreso,"[('comida', 1)]",Se tomó el expreso porque se quedaba dormido.,"El café en Italia tiene una larga y rica historia que se remonta a siglos atrás. Desde los icónicos cafés históricos en ciudades como Roma y Venecia, Italia es conocida por su aprecio por el café de alta calidad. "
176,45,1,3,3145,móvil,"[('transporte', 1)]",Antes de llegar a su casa el móvil se le apagó y no pudo volver a encenderlo.,"Divididos cautiva con su energía arrolladora. Las guitarras distorsionadas y la voz inconfundible de Ricardo Mollo crean un torbellino musical, envolviendo al público en una experiencia vibrante e inolvidable."
177,45,1,1,1145,móvil,"[('transporte', 1)]",Antes de llegar a su casa el móvil se le apagó y no pudo volver a encenderlo.,"El auto avanzaba a toda velocidad por la oscura ruta, con los faros iluminando el camino. El conductor sentía la brisa fresca en su rostro mientras las estrellas brillaban en el cielo. La carretera parecía interminable, pero la sensación de libertad y aventura lo llenaba de emoción en esa noche en solitario."
178,45,2,3,3245,móvil,"[('tecnología', 1)]",Antes de llegar a su casa el móvil se le apagó y no pudo volver a encenderlo.,"Divididos cautiva con su energía arrolladora. Las guitarras distorsionadas y la voz inconfundible de Ricardo Mollo crean un torbellino musical, envolviendo al público en una experiencia vibrante e inolvidable."
179,45,2,2,2245,móvil,"[('tecnología', 1)]",Antes de llegar a su casa el móvil se le apagó y no pudo volver a encenderlo.,"Los celulares son dispositivos de comunicación portátiles que se han vuelto indispensables en la vida cotidiana. Con su capacidad para realizar llamadas, enviar mensajes, navegar por internet, tomar fotos y mucho más, los celulares han revolucionado la forma en que nos comunicamos y accedemos a la información en el mundo moderno. "
180,46,1,3,3146,metro,"[('transporte', 1)]",Axel tomó el metro para poder terminar el trabajo.,"Los abogados son defensores de la justicia y expertos en leyes. Con trajes impecables y mente afilada, se enfrentan a los desafíos legales con determinación y habilidad, buscando equidad y resolución para sus clientes."
181,46,1,1,1146,metro,"[('transporte', 1)]",Axel tomó el metro para poder terminar el trabajo.,"Natalia corría hacia la parada de autobús, sabía que llegar tarde a trabajar no era una opción. Con un suspiro de alivio, subió al autobús que se acercaba y se aferró al pasamanos mientras el vehículo se desplazaba velozmente por la ciudad."
182,46,2,3,3246,metro,"[('herramienta', 1)]",Axel tomó el metro para poder terminar el trabajo.,"Los abogados son defensores de la justicia y expertos en leyes. Con trajes impecables y mente afilada, se enfrentan a los desafíos legales con determinación y habilidad, buscando equidad y resolución para sus clientes."
183,46,2,2,2246,metro,"[('herramienta', 1)]",Axel tomó el metro para poder terminar el trabajo.,"En la ferretería, se encuentran materiales indispensables para medir con precisión, calibradores, niveles, etc. Estos permiten obtener mediciones exactas para proyectos de construcción, carpintería y bricolaje, asegurando un trabajo preciso y profesional."
184,47,1,3,3147,estación,"[('transporte', 1)]",Esa era la estación que más le gustaba a Juan.,"El ojo permite la percepción de la luz, convirtiéndola en impulsos electroquímicos que viajan a través de neuronas por el nervio óptico. La célula fotorreceptora más simple de la visión asocia la luz al movimiento."
185,47,1,1,1147,estación,"[('transporte', 1)]",Esa era la estación que más le gustaba a Juan.,"Las paradas de tren son lugares icónicos donde convergen la funcionalidad y el diseño arquitectónico. Estas estructuras suelen ser eficientes y accesibles, con diseños modernos y funcionales que brindan comodidad y seguridad a los pasajeros. "
186,47,2,3,3247,estación,"[('clima', 1)]",Esa era la estación que más le gustaba a Juan.,"El ojo permite la percepción de la luz, convirtiéndola en impulsos electroquímicos que viajan a través de neuronas por el nervio óptico. La célula fotorreceptora más simple de la visión asocia la luz al movimiento."
187,47,2,2,2247,estación,"[('clima', 1)]",Esa era la estación que más le gustaba a Juan.,"La traslación de la Tierra alrededor del Sol es el principal factor que contribuye a la variación de la temperatura en diferentes regiones del mundo. A medida que la Tierra se mueve en su órbita elíptica la temperatura, la cantidad de luz solar y otros patrones se ven afectados. "
